vg_image_id,topname_predicted,explanation
2414981,airplane,The picture shows an airplane in the sky.
2402965,airplane,An airplane is visible in the sky.
2407203,airplane,"An airplane is visible in the image, flying in the sky."
2387891,airplane,The picture shows an airplane in the sky.
2412917,airplane,The image shows an airplane in the sky.
2364212,airplane,"An airplane is visible in the image, flying in the sky."
2395594,airplane,The picture shows an airplane in the sky.
2377336,airplane,The picture shows an airplane in the sky.
2397436,airplane,An airplane is visible in the sky.
2406841,airplane,An airplane is visible in the sky.
2397262,airplane,The picture shows an airplane in the sky.
2414311,airplane,"An airplane is visible in the image, appearing to be in flight or on a runway."
2383258,airplane,The picture shows an airplane flying in the sky.
2365864,airplane,The picture shows an airplane in the sky.
2405915,airplane,The picture shows an airplane flying in the sky.
2364911,airplane,An airplane is visible in the sky.
2396312,airplane,The picture shows an airplane in the sky.
2396350,airplane,The image shows an airplane in the sky.
2409085,airplane,The picture shows an airplane flying in the sky.
2374832,airplane,The image shows an airplane in the sky.
2391454,airplane,The picture shows an airplane flying in the sky.
2390836,airplane,An airplane is visible in the sky.
2366368,airplane,The picture shows an airplane flying in the sky.
2413036,airplane,The picture shows an airplane in the sky.
2410430,airplane,The picture shows an airplane in the sky.
2403093,airplane,An airplane is visible in the image.
2398939,airplane,"An airplane is visible in the image, likely in flight or on a runway."
2399087,airplane,The picture shows an airplane flying in the sky.
2404692,airplane,The picture shows an airplane in the sky.
2405798,airplane,The picture shows an airplane in the sky.
2386659,airplane,"An airplane is visible in the image, flying in the sky."
2400697,airplane,The picture shows an airplane in the sky.
2414896,airplane,"An airplane is visible in the image, appearing to be in flight or on a runway."
2364373,airplane,The picture shows an airplane in the sky.
2365101,airplane,The picture shows an airplane in the sky.
2390215,airplane,"An airplane is visible in the image, appearing to be in flight."
2409009,airplane,The picture shows an airplane in the sky.
2408657,airplane,The picture shows an airplane in the sky.
2403923,airplane,The picture shows an airplane flying in the sky.
2401735,airplane,An airplane is visible in the image.
2404650,airplane,The picture shows an airplane flying in the sky.
2413140,airplane,The image shows an airplane in the sky.
2394266,airplane,There is an airplane visible in the image.
2372430,airplane,The picture shows an airplane in the sky.
2408569,airplane,An airplane is visible in the image.
2388819,airplane,"An airplane is visible in the picture, flying in the sky."
2414474,airplane,The picture shows an airplane in the sky.
2388978,airplane,The image shows an airplane in the sky.
2383768,airplane,"An airplane is visible in the image, appearing to be in flight."
2375866,airplane,The picture shows an airplane flying in the sky.
2409891,airplane,The picture shows an airplane in the sky.
2393393,airplane,"An airplane is visible in the image, flying in the sky."
2414506,airplane,The picture shows an airplane in the sky.
2403042,airplane,The picture shows an airplane in the sky.
2406708,airplane,An airplane is visible in the sky.
2395926,airplane,The image shows an airplane in the sky.
2389888,airplane,The image shows an airplane in the sky.
2414168,airplane,The picture shows an airplane in the sky.
2408750,airplane,"An airplane is visible in the image, flying in the sky."
2412665,airplane,The image shows an airplane in the sky.
2408991,airplane,The picture shows an airplane flying in the sky.
2386657,airplane,"An airplane is visible in the image, flying in the sky."
2388625,airplane,The picture shows an airplane in the sky.
2413364,airplane,The picture shows an airplane in the sky.
2392132,airplane,The picture shows an airplane in the sky.
2383840,airplane,"An airplane is visible in the picture, flying in the sky."
2408816,airplane,The picture shows an airplane in the sky.
2386498,airplane,"An airplane is visible in the image, flying in the sky."
2382409,airplane,An airplane is visible in the sky.
2411442,airplane,The picture shows an airplane in the sky.
2382792,airplane,The picture shows an airplane in the sky.
2392591,airplane,The picture shows an airplane flying in the sky.
2413820,airplane,The picture shows an airplane in the sky.
2400980,airplane,The picture shows an airplane flying in the sky.
2405240,airplane,An airplane is visible in the sky.
2396441,airplane,The picture shows an airplane in the sky.
2372835,airplane,"An airplane is visible in the image, flying in the sky."
2403913,airplane,The picture shows an airplane in the sky.
2391133,airplane,An airplane is visible in the sky.
2382445,airplane,The picture shows an airplane in the sky.
2387854,airplane,The picture shows an airplane flying in the sky.
2387536,airplane,The picture shows an airplane in the sky.
2401575,airplane,"An airplane is visible in the image, flying in the sky."
2407052,airplane,"An airplane is visible in the image, flying in the sky."
2408925,airplane,"An airplane is visible in the image, flying in the sky."
2402539,airplane,The image shows an airplane flying in the sky.
2364974,airplane,An airplane is visible in the sky.
2408124,airplane,There is an airplane visible in the image.
2402459,airplane,The image shows an airplane in the sky.
2400120,airplane,The picture shows an airplane in the sky.
2407861,airplane,The picture shows an airplane in the sky.
2389634,airplane,The picture shows an airplane in the sky.
2414170,airplane,An airplane is visible in the image.
2414982,airplane,"An airplane is visible in the image, appearing to be in flight or parked at an airport."
2407524,airplane,The picture shows an airplane flying in the sky.
2403070,airplane,The picture shows an airplane in the sky.
2414565,airplane,The picture shows an airplane in the sky.
2396707,airplane,The picture shows an airplane in the sky.
2387919,airplane,The picture shows an airplane in the sky.
2403245,airplane,The picture shows an airplane in the sky.
2411669,airplane,The picture shows an airplane in the sky.
2411373,airplane,An airplane is visible in the image.
2415048,airplane,The picture shows an airplane in the sky.
2408804,airplane,The picture shows an airplane in the sky.
2408330,airplane,The picture shows an airplane in the sky.
2389474,airplane,The picture shows an airplane in the sky.
2410709,airplane,An airplane is visible in the image.
2412303,airplane,The picture shows an airplane in the sky.
2409232,airplane,The picture shows an airplane flying in the sky.
2409756,airplane,The picture shows an airplane in the sky.
2407526,airplane,There is an airplane visible in the image.
2407989,airplane,The image shows an airplane in the sky.
2392127,airplane,The picture shows an airplane in the sky.
2394540,airplane,The picture shows an airplane in the sky.
2411103,airplane,The picture shows an airplane in the sky.
2412608,airplane,The picture shows an airplane in the sky.
2409589,airplane,The picture shows an airplane in the sky.
2409532,airplane,There is an airplane visible in the image.
2374160,airplane,The picture shows an airplane flying in the sky.
2389842,airplane,An airplane is visible in the image.
2395854,airplane,An airplane is visible in the sky.
2395295,airplane,The picture shows an airplane flying in the sky.
2414978,airplane,The image clearly shows an airplane in the sky.
2394126,airplane,The picture shows an airplane flying in the sky.
2412269,airplane,The picture shows an airplane in the sky.
2413553,airplane,The picture shows an airplane in the sky.
2396065,airplane,The picture shows an airplane flying in the sky.
2410677,airplane,"An airplane is visible in the image, flying in the sky."
2407426,airplane,The picture shows an airplane flying in the sky.
2377254,airplane,The image shows an airplane in the sky.
2414151,airplane,The picture shows an airplane in the sky.
2393713,airplane,The picture shows an airplane in the sky.
2398175,airplane,The picture shows an airplane in the sky.
2394556,airplane,The picture shows an airplane in the sky.
2412386,airplane,An airplane is visible in the sky.
